match_id,format,season,date,event,match_number,team1,team2,winner,margin,venue,city
518965,ODI,2011/12,2012/02/26,Commonwealth Bank Series,10,Australia,India,Australia,87 runs,Sydney Cricket Ground,
518966,ODI,2011/12,2012/02/28,Commonwealth Bank Series,11,India,Sri Lanka,India,7 wickets,Bellerive Oval,Hobart
518967,ODI,2011/12,2012/03/02,Commonwealth Bank Series,12,Australia,Sri Lanka,Sri Lanka,9 runs,Melbourne Cricket Ground,
518968,ODI,2011/12,2012/03/04,Commonwealth Bank Series,1,Australia,Sri Lanka,Australia,15 runs,"Brisbane Cricket Ground, Woolloongabba",Brisbane
518969,ODI,2011/12,2012/03/06,Commonwealth Bank Series,2,Australia,Sri Lanka,Sri Lanka,8 wickets,Adelaide Oval,
518970,ODI,2011/12,2012/03/08,Commonwealth Bank Series,3,Australia,Sri Lanka,Australia,16 runs,Adelaide Oval,
520592,ODI,2011/12,2012/02/03,Zimbabwe in New Zealand ODI Series,1,New Zealand,Zimbabwe,New Zealand,90 runs,University Oval,Dunedin
520593,ODI,2011/12,2012/02/06,Zimbabwe in New Zealand ODI Series,2,New Zealand,Zimbabwe,New Zealand,141 runs,Cobham Oval (New),Whangarei
520594,ODI,2011/12,2012/02/09,Zimbabwe in New Zealand ODI Series,3,New Zealand,Zimbabwe,New Zealand,202 runs,McLean Park,Napier
520600,ODI,2011/12,2012/02/25,South Africa in New Zealand ODI Series,1,New Zealand,South Africa,South Africa,6 wickets,Westpac Stadium,Wellington
520601,ODI,2011/12,2012/02/29,South Africa in New Zealand ODI Series,2,New Zealand,South Africa,South Africa,6 wickets,McLean Park,Napier
520602,ODI,2011/12,2012/03/03,South Africa in New Zealand ODI Series,3,New Zealand,South Africa,South Africa,5 wickets,Eden Park,Auckland
521218,ODI,2011/12,2011/10/14,England in India ODI Series,1,India,England,India,126 runs,"Rajiv Gandhi International Stadium, Uppal",Hyderabad
521219,ODI,2011/12,2011/10/17,England in India ODI Series,2,India,England,India,8 wickets,Feroz Shah Kotla,Delhi
521220,ODI,2011/12,2011/10/20,England in India ODI Series,3,India,England,India,5 wickets,"Punjab Cricket Association Stadium, Mohali",Chandigarh
521221,ODI,2011/12,2011/10/23,England in India ODI Series,4,India,England,India,6 wickets,Wankhede Stadium,Mumbai
521222,ODI,2011/12,2011/10/25,England in India ODI Series,5,India,England,India,95 runs,Eden Gardens,Kolkata
522246,ODI,2011,2011/08/12,Bangladesh in Zimbabwe ODI Series,1,Zimbabwe,Bangladesh,Zimbabwe,4 wickets,Harare Sports Club,
522247,ODI,2011,2011/08/14,Bangladesh in Zimbabwe ODI Series,2,Zimbabwe,Bangladesh,Zimbabwe,7 wickets,Harare Sports Club,
522248,ODI,2011,2011/08/16,Bangladesh in Zimbabwe ODI Series,3,Zimbabwe,Bangladesh,Zimbabwe,5 runs,Harare Sports Club,
522249,ODI,2011,2011/08/19,Bangladesh in Zimbabwe ODI Series,4,Zimbabwe,Bangladesh,Bangladesh,6 wickets,Queens Sports Club,Bulawayo
522250,ODI,2011,2011/08/21,Bangladesh in Zimbabwe ODI Series,5,Zimbabwe,Bangladesh,Bangladesh,93 runs,Queens Sports Club,Bulawayo
523732,ODI,2011,2011/09/08,Pakistan in Zimbabwe ODI Series,1,Zimbabwe,Pakistan,Pakistan,5 runs,Queens Sports Club,Bulawayo
523733,ODI,2011,2011/09/11,Pakistan in Zimbabwe ODI Series,2,Zimbabwe,Pakistan,Pakistan,10 wickets,Harare Sports Club,
523734,ODI,2011,2011/09/14,Pakistan in Zimbabwe ODI Series,3,Zimbabwe,Pakistan,Pakistan,28 runs,Harare Sports Club,
523804,ODI,2011,2011/09/19,ICC World Cricket League Championship,11,Ireland,Canada,Ireland,133 runs,Clontarf Cricket Club Ground,Dublin
523805,ODI,2011,2011/09/20,ICC World Cricket League Championship,12,Ireland,Canada,Ireland,56 runs,Clontarf Cricket Club Ground,Dublin
527014,ODI,2011/12,2011/10/20,New Zealand in Zimbabwe ODI Series,1,Zimbabwe,New Zealand,New Zealand,9 wickets,Harare Sports Club,
527015,ODI,2011/12,2011/10/22,New Zealand in Zimbabwe ODI Series,2,Zimbabwe,New Zealand,New Zealand,4 wickets,Harare Sports Club,
527016,ODI,2011/12,2011/10/25,New Zealand in Zimbabwe ODI Series,3,Zimbabwe,New Zealand,Zimbabwe,1 wickets,Queens Sports Club,Bulawayo
530427,ODI,2011/12,2011/11/11,Pakistan v Sri Lanka ODI Series,1,Pakistan,Sri Lanka,Pakistan,8 wickets,Dubai International Cricket Stadium,
530428,ODI,2011/12,2011/11/14,Pakistan v Sri Lanka ODI Series,2,Pakistan,Sri Lanka,Sri Lanka,25 runs,Dubai International Cricket Stadium,
530429,ODI,2011/12,2011/11/18,Pakistan v Sri Lanka ODI Series,3,Pakistan,Sri Lanka,Pakistan,21 runs,Dubai International Cricket Stadium,
530430,ODI,2011/12,2011/11/20,Pakistan v Sri Lanka ODI Series,4,Pakistan,Sri Lanka,Pakistan,26 runs,Sharjah Cricket Stadium,
530431,ODI,2011/12,2011/11/23,Pakistan v Sri Lanka ODI Series,5,Pakistan,Sri Lanka,Pakistan,3 wickets,Sheikh Zayed Stadium,Abu Dhabi
531631,ODI,2011/12,2012/02/13,Pakistan v England ODI Series,1,England,Pakistan,England,130 runs,Sheikh Zayed Stadium,Abu Dhabi
531632,ODI,2011/12,2012/02/15,Pakistan v England ODI Series,2,England,Pakistan,England,20 runs,Sheikh Zayed Stadium,Abu Dhabi
531633,ODI,2011/12,2012/02/18,Pakistan v England ODI Series,3,England,Pakistan,England,9 wickets,Dubai International Cricket Stadium,
531634,ODI,2011/12,2012/02/21,Pakistan v England ODI Series,4,England,Pakistan,England,4 wickets,Dubai International Cricket Stadium,
531983,ODI,2011/12,2011/10/13,West Indies in Bangladesh ODI Series,1,Bangladesh,West Indies,West Indies,40 runs,Shere Bangla National Stadium,Mirpur
531984,ODI,2011/12,2011/10/15,West Indies in Bangladesh ODI Series,2,Bangladesh,West Indies,West Indies,8 wickets,Shere Bangla National Stadium,Mirpur
531985,ODI,2011/12,2011/10/18,West Indies in Bangladesh ODI Series,3,Bangladesh,West Indies,Bangladesh,8 wickets,Zahur Ahmed Chowdhury Stadium,Chittagong
534209,ODI,2012,2012/06/16,NatWest Series,1,England,West Indies,England,114 runs,The Rose Bowl,Southampton
534210,ODI,2012,2012/06/19,NatWest Series,2,England,West Indies,England,8 wickets,Kennington Oval,London
534214,ODI,2012,2012/06/23,,,Ireland,Australia,no result,,"Civil Service Cricket Club, Stormont",Belfast
534215,ODI,2012,2012/06/29,NatWest Series,1,England,Australia,England,15 runs,Lord's,London
534216,ODI,2012,2012/07/01,NatWest Series,2,England,Australia,England,6 wickets,Kennington Oval,London
534218,ODI,2012,2012/07/07,NatWest Series,4,England,Australia,England,8 wickets,Riverside Ground,Chester-le-Street
534219,ODI,2012,2012/07/10,NatWest Series,5,England,Australia,England,7 wickets,Old Trafford,Manchester
534228,ODI,2012,2012/08/24,NatWest Series,1,England,South Africa,no result,,Sophia Gardens,Cardiff
534229,ODI,2012,2012/08/28,NatWest Series,2,England,South Africa,South Africa,80 runs,The Rose Bowl,Southampton
534230,ODI,2012,2012/08/31,NatWest Series,3,England,South Africa,England,4 wickets,Kennington Oval,London
534231,ODI,2012,2012/09/02,NatWest Series,4,England,South Africa,England,6 wickets,Lord's,London
534232,ODI,2012,2012/09/05,NatWest Series,5,England,South Africa,South Africa,7 wickets,Trent Bridge,Nottingham
535794,ODI,2011/12,2012/03/11,Asia Cup,1,Bangladesh,Pakistan,Pakistan,21 runs,Shere Bangla National Stadium,Mirpur
535795,ODI,2011/12,2012/03/13,Asia Cup,2,India,Sri Lanka,India,50 runs,Shere Bangla National Stadium,Mirpur
535796,ODI,2011/12,2012/03/15,Asia Cup,3,Pakistan,Sri Lanka,Pakistan,6 wickets,Shere Bangla National Stadium,Mirpur
535797,ODI,2011/12,2012/03/16,Asia Cup,4,Bangladesh,India,Bangladesh,5 wickets,Shere Bangla National Stadium,Mirpur
535798,ODI,2011/12,2012/03/18,Asia Cup,5,India,Pakistan,India,6 wickets,Shere Bangla National Stadium,Mirpur
535799,ODI,2011/12,2012/03/20,Asia Cup,6,Bangladesh,Sri Lanka,Bangladesh,5 wickets,Shere Bangla National Stadium,Mirpur
535800,ODI,2011/12,2012/03/22,Asia Cup,,Bangladesh,Pakistan,Pakistan,2 runs,Shere Bangla National Stadium,Mirpur
536929,ODI,2011/12,2011/11/29,West Indies in India ODI Series,1,India,West Indies,India,1 wickets,Barabati Stadium,Cuttack
536930,ODI,2011/12,2011/12/02,West Indies in India ODI Series,2,India,West Indies,India,5 wickets,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam
536931,ODI,2011/12,2011/12/05,West Indies in India ODI Series,3,India,West Indies,West Indies,16 runs,"Sardar Patel Stadium, Motera",Ahmedabad
536932,ODI,2011/12,2011/12/08,West Indies in India ODI Series,4,India,West Indies,India,153 runs,Holkar Cricket Stadium,Indore
536933,ODI,2011/12,2011/12/11,West Indies in India ODI Series,5,India,West Indies,India,34 runs,"MA Chidambaram Stadium, Chepauk",Chennai
538069,ODI,2011/12,2011/12/01,Pakistan in Bangladesh ODI Series,1,Bangladesh,Pakistan,Pakistan,5 wickets,Shere Bangla National Stadium,Mirpur
538070,ODI,2011/12,2011/12/03,Pakistan in Bangladesh ODI Series,2,Bangladesh,Pakistan,Pakistan,76 runs,Shere Bangla National Stadium,Mirpur
538071,ODI,2011/12,2011/12/06,Pakistan in Bangladesh ODI Series,3,Bangladesh,Pakistan,Pakistan,58 runs,Zahur Ahmed Chowdhury Stadium,Chittagong
540168,ODI,2011/12,2012/03/16,Australia in West Indies ODI Series,1,West Indies,Australia,Australia,64 runs,"Arnos Vale Ground, Kingstown",St Vincent
540169,ODI,2011/12,2012/03/18,Australia in West Indies ODI Series,2,West Indies,Australia,West Indies,5 wickets,"Arnos Vale Ground, Kingstown",St Vincent
540170,ODI,2011/12,2012/03/20,Australia in West Indies ODI Series,3,West Indies,Australia,tie,,"Arnos Vale Ground, Kingstown",St Vincent
540171,ODI,2011/12,2012/03/23,Australia in West Indies ODI Series,4,West Indies,Australia,West Indies,42 runs,"Beausejour Stadium, Gros Islet",St Lucia
540172,ODI,2011/12,2012/03/25,Australia in West Indies ODI Series,5,West Indies,Australia,Australia,30 runs,"Beausejour Stadium, Gros Islet",St Lucia
543881,ODI,2011/12,2012/02/18,ICC World Cricket League Championship,17,Kenya,Ireland,Kenya,7 wickets,Mombasa Sports Club Ground,
543882,ODI,2011/12,2012/02/20,ICC World Cricket League Championship,18,Kenya,Ireland,Ireland,117 runs,Mombasa Sports Club Ground,
560923,ODI,2012,2012/07/05,New Zealand in West Indies ODI Series,1,West Indies,New Zealand,West Indies,9 wickets,"Sabina Park, Kingston",Jamaica
560924,ODI,2012,2012/07/07,New Zealand in West Indies ODI Series,2,West Indies,New Zealand,West Indies,55 runs,"Sabina Park, Kingston",Jamaica
560925,ODI,2012,2012/07/11,New Zealand in West Indies ODI Series,3,West Indies,New Zealand,New Zealand,88 runs,"Warner Park, Basseterre",St Kitts
560926,ODI,2012,2012/07/14,New Zealand in West Indies ODI Series,4,West Indies,New Zealand,West Indies,24 runs,"Warner Park, Basseterre",St Kitts
560927,ODI,2012,2012/07/16,New Zealand in West Indies ODI Series,5,West Indies,New Zealand,West Indies,20 runs,"Warner Park, Basseterre",St Kitts
562439,ODI,2012,2012/06/07,Pakistan in Sri Lanka ODI Series,1,Sri Lanka,Pakistan,Pakistan,6 wickets,Pallekele International Cricket Stadium,
562440,ODI,2012,2012/06/09,Pakistan in Sri Lanka ODI Series,2,Sri Lanka,Pakistan,Sri Lanka,76 runs,Pallekele International Cricket Stadium,
562441,ODI,2012,2012/06/13,Pakistan in Sri Lanka ODI Series,3,Sri Lanka,Pakistan,no result,,R Premadasa Stadium,Colombo
562442,ODI,2012,2012/06/16,Pakistan in Sri Lanka ODI Series,4,Sri Lanka,Pakistan,Sri Lanka,44 runs,R Premadasa Stadium,Colombo
562443,ODI,2012,2012/06/18,Pakistan in Sri Lanka ODI Series,5,Sri Lanka,Pakistan,Sri Lanka,2 wickets,R Premadasa Stadium,Colombo
564781,ODI,2012,2012/07/21,India in Sri Lanka ODI Series,1,Sri Lanka,India,India,21 runs,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota
564782,ODI,2012,2012/07/24,India in Sri Lanka ODI Series,2,Sri Lanka,India,Sri Lanka,9 wickets,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota
564783,ODI,2012,2012/07/28,India in Sri Lanka ODI Series,3,Sri Lanka,India,India,5 wickets,R Premadasa Stadium,Colombo
564784,ODI,2012,2012/07/31,India in Sri Lanka ODI Series,4,Sri Lanka,India,India,6 wickets,R Premadasa Stadium,Colombo
564785,ODI,2012,2012/08/04,India in Sri Lanka ODI Series,5,Sri Lanka,India,India,20 runs,Pallekele International Cricket Stadium,
565812,ODI,2012/13,2013/01/11,England in India ODI Series,1,India,England,England,9 runs,Saurashtra Cricket Association Stadium,Rajkot
565813,ODI,2012/13,2013/01/15,England in India ODI Series,2,India,England,India,127 runs,Nehru Stadium,Kochi
565814,ODI,2012/13,2013/01/19,England in India ODI Series,3,India,England,India,7 wickets,JSCA International Stadium Complex,Ranchi
565815,ODI,2012/13,2013/01/23,England in India ODI Series,4,India,England,India,5 wickets,"Punjab Cricket Association Stadium, Mohali",Chandigarh
565816,ODI,2012/13,2013/01/27,England in India ODI Series,5,India,England,England,7 wickets,Himachal Pradesh Cricket Association Stadium,Dharamsala
566923,ODI,2013,2013/05/31,NatWest Series,1,England,New Zealand,New Zealand,5 wickets,Lord's,London
566924,ODI,2013,2013/06/02,NatWest Series,2,England,New Zealand,New Zealand,86 runs,The Rose Bowl,Southampton
566925,ODI,2013,2013/06/05,NatWest Series,3,England,New Zealand,England,34 runs,Trent Bridge,Nottingham
566940,ODI,2013,2013/09/03,RSA Challenge,,Ireland,England,England,6 wickets,"The Village, Malahide",Dublin
566942,ODI,2013,2013/09/08,NatWest Series,2,England,Australia,Australia,88 runs,Old Trafford,Manchester
566943,ODI,2013,2013/09/11,NatWest Series,3,England,Australia,no result,,Edgbaston,Birmingham
566944,ODI,2013,2013/09/14,NatWest Series,4,England,Australia,England,3 wickets,Sophia Gardens,Cardiff
566945,ODI,2013,2013/09/16,NatWest Series,5,England,Australia,Australia,49 runs,The Rose Bowl,Southampton
566946,ODI,2013,2013/06/19,ICC Champions Trophy,,England,South Africa,England,7 wickets,Kennington Oval,London
566947,ODI,2013,2013/06/20,ICC Champions Trophy,,India,Sri Lanka,India,8 wickets,Sophia Gardens,Cardiff
566948,ODI,2013,2013/06/23,ICC Champions Trophy,,England,India,India,5 runs,Edgbaston,Birmingham
567358,ODI,2012/13,2013/01/19,New Zealand in South Africa ODI Series,1,South Africa,New Zealand,New Zealand,1 wickets,Boland Park,Paarl
567359,ODI,2012/13,2013/01/22,New Zealand in South Africa ODI Series,2,South Africa,New Zealand,New Zealand,27 runs,De Beers Diamond Oval,Kimberley
567360,ODI,2012/13,2013/01/25,New Zealand in South Africa ODI Series,3,South Africa,New Zealand,South Africa,1 wickets,Senwes Park,Potchefstroom
567368,ODI,2012/13,2013/03/10,Pakistan in South Africa ODI Series,1,South Africa,Pakistan,South Africa,125 runs,Chevrolet Park,Bloemfontein
567369,ODI,2012/13,2013/03/15,Pakistan in South Africa ODI Series,2,South Africa,Pakistan,Pakistan,6 wickets,SuperSport Park,Centurion
567370,ODI,2012/13,2013/03/17,Pakistan in South Africa ODI Series,3,South Africa,Pakistan,South Africa,34 runs,New Wanderers Stadium,Johannesburg
567371,ODI,2012/13,2013/03/21,Pakistan in South Africa ODI Series,4,South Africa,Pakistan,Pakistan,3 wickets,Kingsmead,Durban
567372,ODI,2012/13,2013/03/24,Pakistan in South Africa ODI Series,5,South Africa,Pakistan,South Africa,6 wickets,Willowmoore Park,Benoni
569240,ODI,2012/13,2013/02/17,England in New Zealand ODI Series,1,New Zealand,England,New Zealand,3 wickets,Seddon Park,Hamilton
569241,ODI,2012/13,2013/02/20,England in New Zealand ODI Series,2,New Zealand,England,England,8 wickets,McLean Park,Napier
569242,ODI,2012/13,2013/02/23,England in New Zealand ODI Series,3,New Zealand,England,England,5 wickets,Eden Park,Auckland
571145,ODI,2012,2012/08/28,Pakistan v Australia ODI Series,1,Australia,Pakistan,Australia,4 wickets,Sharjah Cricket Stadium,
571146,ODI,2012,2012/08/31,Pakistan v Australia ODI Series,2,Australia,Pakistan,Pakistan,7 wickets,Sheikh Zayed Stadium,Abu Dhabi
571147,ODI,2012,2012/09/03,Pakistan v Australia ODI Series,3,Australia,Pakistan,Australia,3 wickets,Sharjah Cricket Stadium,
573014,ODI,2012/13,2013/01/11,Sri Lanka in Australia ODI Series,1,Australia,Sri Lanka,Australia,107 runs,Melbourne Cricket Ground,
573015,ODI,2012/13,2013/01/13,Sri Lanka in Australia ODI Series,2,Australia,Sri Lanka,Sri Lanka,8 wickets,Adelaide Oval,
573016,ODI,2012/13,2013/01/18,Sri Lanka in Australia ODI Series,3,Australia,Sri Lanka,Sri Lanka,4 wickets,"Brisbane Cricket Ground, Woolloongabba",Brisbane
573017,ODI,2012/13,2013/01/20,Sri Lanka in Australia ODI Series,4,Australia,Sri Lanka,no result,,Sydney Cricket Ground,
573018,ODI,2012/13,2013/01/23,Sri Lanka in Australia ODI Series,5,Australia,Sri Lanka,Australia,32 runs,Bellerive Oval,Hobart
573022,ODI,2012/13,2013/02/01,West Indies in Australia ODI Series,1,Australia,West Indies,Australia,9 wickets,Western Australia Cricket Association Ground,Perth
573023,ODI,2012/13,2013/02/03,West Indies in Australia ODI Series,2,Australia,West Indies,Australia,54 runs,Western Australia Cricket Association Ground,Perth
573024,ODI,2012/13,2013/02/06,West Indies in Australia ODI Series,3,Australia,West Indies,Australia,39 runs,Manuka Oval,Canberra
573025,ODI,2012/13,2013/02/08,West Indies in Australia ODI Series,4,Australia,West Indies,Australia,5 wickets,Sydney Cricket Ground,
573026,ODI,2012/13,2013/02/10,West Indies in Australia ODI Series,5,Australia,West Indies,Australia,17 runs,Melbourne Cricket Ground,
578614,ODI,2013,2013/06/06,ICC Champions Trophy,1,India,South Africa,India,26 runs,Sophia Gardens,Cardiff
578615,ODI,2013,2013/06/07,ICC Champions Trophy,2,Pakistan,West Indies,West Indies,2 wickets,Kennington Oval,London
578616,ODI,2013,2013/06/08,ICC Champions Trophy,3,England,Australia,England,48 runs,Edgbaston,Birmingham
578617,ODI,2013,2013/06/09,ICC Champions Trophy,4,New Zealand,Sri Lanka,New Zealand,1 wickets,Sophia Gardens,Cardiff
578618,ODI,2013,2013/06/10,ICC Champions Trophy,5,Pakistan,South Africa,South Africa,67 runs,Edgbaston,Birmingham
578619,ODI,2013,2013/06/11,ICC Champions Trophy,6,India,West Indies,India,8 wickets,Kennington Oval,London
578620,ODI,2013,2013/06/12,ICC Champions Trophy,7,Australia,New Zealand,no result,,Edgbaston,Birmingham
578621,ODI,2013,2013/06/13,ICC Champions Trophy,8,England,Sri Lanka,Sri Lanka,7 wickets,Kennington Oval,London
578622,ODI,2013,2013/06/14,ICC Champions Trophy,9,South Africa,West Indies,tie,,Sophia Gardens,Cardiff
578623,ODI,2013,2013/06/15,ICC Champions Trophy,10,India,Pakistan,India,8 wickets,Edgbaston,Birmingham
578624,ODI,2013,2013/06/16,ICC Champions Trophy,11,England,New Zealand,England,10 runs,Sophia Gardens,Cardiff
578625,ODI,2013,2013/06/17,ICC Champions Trophy,12,Australia,Sri Lanka,Sri Lanka,20 runs,Kennington Oval,London
582188,ODI,2012/13,2012/11/04,New Zealand in Sri Lanka ODI Series,2,Sri Lanka,New Zealand,Sri Lanka,14 runs,Pallekele International Cricket Stadium,
582189,ODI,2012/13,2012/11/06,New Zealand in Sri Lanka ODI Series,3,Sri Lanka,New Zealand,Sri Lanka,7 wickets,Pallekele International Cricket Stadium,
582190,ODI,2012/13,2012/11/10,New Zealand in Sri Lanka ODI Series,4,Sri Lanka,New Zealand,Sri Lanka,7 wickets,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota
582191,ODI,2012/13,2012/11/12,New Zealand in Sri Lanka ODI Series,5,Sri Lanka,New Zealand,no result,,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota
587471,ODI,2012/13,2012/11/30,West Indies in Bangladesh ODI Series,1,Bangladesh,West Indies,Bangladesh,7 wickets,Sheikh Abu Naser Stadium,Khulna
587472,ODI,2012/13,2012/12/02,West Indies in Bangladesh ODI Series,2,Bangladesh,West Indies,Bangladesh,160 runs,Sheikh Abu Naser Stadium,Khulna
587473,ODI,2012/13,2012/12/05,West Indies in Bangladesh ODI Series,3,Bangladesh,West Indies,West Indies,4 wickets,Shere Bangla National Stadium,Mirpur
587474,ODI,2012/13,2012/12/07,West Indies in Bangladesh ODI Series,4,Bangladesh,West Indies,West Indies,75 runs,Shere Bangla National Stadium,Mirpur
587475,ODI,2012/13,2012/12/08,West Indies in Bangladesh ODI Series,5,Bangladesh,West Indies,Bangladesh,2 wickets,Shere Bangla National Stadium,Mirpur
589308,ODI,2012/13,2012/12/30,Pakistan in India ODI Series,1,India,Pakistan,Pakistan,6 wickets,"MA Chidambaram Stadium, Chepauk",Chennai
589309,ODI,2012/13,2013/01/03,Pakistan in India ODI Series,2,India,Pakistan,Pakistan,85 runs,Eden Gardens,Kolkata
589310,ODI,2012/13,2013/01/06,Pakistan in India ODI Series,3,India,Pakistan,India,10 runs,Feroz Shah Kotla,Delhi
592266,ODI,2012/13,2013/03/11,ICC World Cricket League Championship,35,Canada,Kenya,Kenya,6 wickets,ICC Global Cricket Academy,Dubai
593983,ODI,2012/13,2013/02/22,Zimbabwe in West Indies ODI Series,1,West Indies,Zimbabwe,West Indies,156 runs,"National Cricket Stadium, St George's",Grenada
593985,ODI,2012/13,2013/02/26,Zimbabwe in West Indies ODI Series,3,West Indies,Zimbabwe,West Indies,5 wickets,"National Cricket Stadium, St George's",Grenada
597923,ODI,2013,2013/06/28,West Indies Tri-Nation Series,1,West Indies,Sri Lanka,West Indies,6 wickets,"Sabina Park, Kingston",Jamaica
597924,ODI,2013,2013/06/30,West Indies Tri-Nation Series,2,West Indies,India,West Indies,1 wickets,"Sabina Park, Kingston",Jamaica
597925,ODI,2013,2013/07/02,West Indies Tri-Nation Series,3,India,Sri Lanka,Sri Lanka,161 runs,"Sabina Park, Kingston",Jamaica
597926,ODI,2013,2013/07/05,West Indies Tri-Nation Series,4,West Indies,India,India,102 runs,"Queen's Park Oval, Port of Spain",Trinidad
597927,ODI,2013,2013/07/07,West Indies Tri-Nation Series,5,West Indies,Sri Lanka,Sri Lanka,39 runs,"Queen's Park Oval, Port of Spain",Trinidad
597928,ODI,2013,2013/07/09,West Indies Tri-Nation Series,6,India,Sri Lanka,India,81 runs,"Queen's Park Oval, Port of Spain",Trinidad
597929,ODI,2013,2013/07/11,West Indies Tri-Nation Series,,India,Sri Lanka,India,1 wickets,"Queen's Park Oval, Port of Spain",Trinidad
601077,ODI,2013,2013/05/17,Pakistan in Scotland ODI Series,1,Scotland,Pakistan,Pakistan,96 runs,"Grange Cricket Club Ground, Raeburn Place",Edinburgh
601612,ODI,2013,2013/05/23,Pakistan in Ireland ODI Series,1,Ireland,Pakistan,tie,,Clontarf Cricket Club Ground,Dublin
601613,ODI,2013,2013/05/26,Pakistan in Ireland ODI Series,2,Ireland,Pakistan,Pakistan,2 wickets,Clontarf Cricket Club Ground,Dublin
602474,ODI,2012/13,2013/03/23,Bangladesh in Sri Lanka ODI Series,1,Sri Lanka,Bangladesh,Sri Lanka,8 wickets,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota
602475,ODI,2012/13,2013/03/25,Bangladesh in Sri Lanka ODI Series,2,Sri Lanka,Bangladesh,no result,,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota
602476,ODI,2012/13,2013/03/28,Bangladesh in Sri Lanka ODI Series,3,Sri Lanka,Bangladesh,Bangladesh,3 wickets,Pallekele International Cricket Stadium,
623573,ODI,2013,2013/05/03,Bangladesh in Zimbabwe ODI Series,1,Zimbabwe,Bangladesh,Bangladesh,121 runs,Queens Sports Club,Bulawayo
623574,ODI,2013,2013/05/05,Bangladesh in Zimbabwe ODI Series,2,Zimbabwe,Bangladesh,Zimbabwe,6 wickets,Queens Sports Club,Bulawayo
623575,ODI,2013,2013/05/08,Bangladesh in Zimbabwe ODI Series,3,Zimbabwe,Bangladesh,Zimbabwe,7 wickets,Queens Sports Club,Bulawayo
631138,ODI,2013,2013/07/07,ICC World Cricket League Championship,43,Netherlands,Ireland,Ireland,88 runs,VRA Ground,Amstelveen
635653,ODI,2013,2013/07/20,South Africa in Sri Lanka ODI Series,1,Sri Lanka,South Africa,Sri Lanka,180 runs,R Premadasa Stadium,Colombo
635654,ODI,2013,2013/07/23,South Africa in Sri Lanka ODI Series,2,Sri Lanka,South Africa,Sri Lanka,17 runs,R Premadasa Stadium,Colombo
635655,ODI,2013,2013/07/26,South Africa in Sri Lanka ODI Series,3,Sri Lanka,South Africa,South Africa,56 runs,Pallekele International Cricket Stadium,
635656,ODI,2013,2013/07/28,South Africa in Sri Lanka ODI Series,4,Sri Lanka,South Africa,Sri Lanka,8 wickets,Pallekele International Cricket Stadium,
635657,ODI,2013,2013/07/31,South Africa in Sri Lanka ODI Series,5,Sri Lanka,South Africa,Sri Lanka,128 runs,R Premadasa Stadium,Colombo
636159,ODI,2013/14,2014/01/12,England in Australia ODI Series,1,Australia,England,Australia,6 wickets,Melbourne Cricket Ground,
636160,ODI,2013/14,2014/01/17,England in Australia ODI Series,2,Australia,England,Australia,1 wickets,"Brisbane Cricket Ground, Woolloongabba",Brisbane
636161,ODI,2013/14,2014/01/19,England in Australia ODI Series,3,Australia,England,Australia,7 wickets,Sydney Cricket Ground,
636162,ODI,2013/14,2014/01/24,England in Australia ODI Series,4,Australia,England,England,57 runs,Western Australia Cricket Association Ground,Perth
636163,ODI,2013/14,2014/01/26,England in Australia ODI Series,5,Australia,England,Australia,5 runs,Adelaide Oval,
636533,ODI,2013/14,2014/02/28,England in West Indies ODI Series,1,West Indies,England,West Indies,15 runs,"Sir Vivian Richards Stadium, North Sound",Antigua
636534,ODI,2013/14,2014/03/02,England in West Indies ODI Series,2,West Indies,England,England,3 wickets,"Sir Vivian Richards Stadium, North Sound",Antigua
636535,ODI,2013/14,2014/03/05,England in West Indies ODI Series,3,West Indies,England,England,25 runs,"Sir Vivian Richards Stadium, North Sound",Antigua
643665,ODI,2013,2013/07/24,India in Zimbabwe ODI Series,1,Zimbabwe,India,India,6 wickets,Harare Sports Club,
643667,ODI,2013,2013/07/26,India in Zimbabwe ODI Series,2,Zimbabwe,India,India,58 runs,Harare Sports Club,
643669,ODI,2013,2013/07/28,India in Zimbabwe ODI Series,3,Zimbabwe,India,India,7 wickets,Harare Sports Club,
643675,ODI,2013,2013/08/01,India in Zimbabwe ODI Series,4,Zimbabwe,India,India,9 wickets,Queens Sports Club,Bulawayo
643677,ODI,2013,2013/08/03,India in Zimbabwe ODI Series,5,Zimbabwe,India,India,7 wickets,Queens Sports Club,Bulawayo
645635,ODI,2013,2013/07/14,Pakistan in West Indies ODI Series,1,West Indies,Pakistan,Pakistan,126 runs,Providence Stadium,Guyana
645637,ODI,2013,2013/07/16,Pakistan in West Indies ODI Series,2,West Indies,Pakistan,West Indies,37 runs,Providence Stadium,Guyana
645639,ODI,2013,2013/07/19,Pakistan in West Indies ODI Series,3,West Indies,Pakistan,tie,,"Beausejour Stadium, Gros Islet",St Lucia
